1.3001120999999999927609906,103.7924891999999914560248726
1.3001007999999998343554353,103.7924767999999886569639784
1.3000895999999999563812025,103.7924642999999917947206995
1.3000781999999999616335344,103.7924517999999949324774207
1.3000669999999998616146968,103.7924393999999921334165265
1.3000556999999999252537464,103.7924268999999952711732476
1.3000443999999999888927960,103.7924147999999888725142227
1.3000331999999998888739583,103.7924024999999943474904285
1.3000221999999999056285560,103.7923904000000021596861188
1.3000114000000000391565891,103.7923784999999980982465786
1.3000011000000000205290007,103.7923667000000023108441383
1.2999908999999998382435251,103.7923551999999887129888521
1.2999810999999998895049202,103.7923442000000022744643502
1.2999716999999999522685812,103.7923330999999933510480332
1.2999623000000000150322421,103.7923219999999986384864314
1.2999547999999998548759095,103.7923110999999920522895991
1.2999460000000000459152716,103.7923011999999971521901898
1.2999380000000000379145604,103.7922911999999939780536806
1.2999301999999999246426796,103.7922816999999895415385254
1.2999224999999998697575165,103.7922730999999885170836933
1.2999150999999999900325065,103.7922650000000004411049304
1.2999077999999999466496092,103.7922573999999968918928062
1.2999007000000000200401473,103.7922499000000016167177819
1.2998935000000000350439677,103.7922426999999885310899117
1.2998867999999998978921667,103.7922360999999966679752106
1.2998802999999998775138010,103.7922298999999952684447635
1.2998742999999999270244189,103.7922243999999949437551550
1.2998681999999999181483190,103.7922191999999910194674158
1.2998624999999999207744850,103.7922145999999941068381304
1.2998578999999998995207307,103.7922104999999959318301990
1.2998532000000000419248636,103.7922069999999905576260062
1.2998488999999999737866574,103.7922034999999993942765286
1.2998448999999998587639993,103.7922001000000022941094358
1.2998411999999999189014943,103.7921972999999979947460815
1.2998380999999998852700855,103.7921943999999996322003426
1.2998350999999999100253945,103.7921917999999976700564730
1.2998323999999998878962515,103.7921896999999944455339573
1.2998296999999998657671085,103.7921873999999888837919571
1.2998273000000000187981186,103.7921855000000022073436412
1.2998252999999999612867896,103.7921836999999953832229949
1.2998239000000000320511617,103.7921826999999979079802870
1.2998225999999999391576466,103.7921815999999921587004792
1.2998214999999999630375669,103.7921809999999993578967405
1.2998212000000000099220188,103.7921807999999970206772559
1.2998212000000000099220188,103.7921807999999970206772559
1.2998208999999998347618657,103.7921807999999970206772559
1.2998205000000000453042048,103.7921807999999970206772559
1.2998201000000000338019390,103.7921806999999887466401560
1.2998198999999999170285037,103.7921805999999946834577713
1.2998194999999999055262379,103.7921805000000006202753866
1.2998190999999998940239720,103.7921803999999923462382867
1.2998187999999999409084239,103.7921801999999900090188021
1.2998184999999999877928758,103.7921800999999959458364174
1.2998183999999999294061581,103.7921800999999959458364174
1.2998182999999998710194404,103.7921800999999959458364174
1.2998182999999998710194404,103.7921800000000018826540327
1.2998182999999998710194404,103.7921800000000018826540327
1.2998182999999998710194404,103.7921798999999936086169328
1.2998183999999999294061581,103.7921798999999936086169328
1.2998186000000000461795935,103.7921797999999995454345481
1.2998187999999999409084239,103.7921797999999995454345481
1.2998189999999998356372544,103.7921796999999912713974481
1.2998190999999998940239720,103.7921796999999912713974481
1.2998193000000000107974074,103.7921796999999912713974481
